"vdatum","befragte","institut","url","vdatum_char","feldzeit_beginn","feldzeit_ende","datum","datum_char","jahr","partei","stimmanteil","se","lwr","upr","abweichung"
2011-03-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.03.2011","15.03.","16.03.",2011-03-16,"16.03.2011",2011,"linke_pds",7,0.00806845710157772,5.4,8.6,NA
2011-03-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.03.2011","15.03.","16.03.",2011-03-16,"16.03.2011",2011,"spd",28,0.0141985914794391,25.2,30.8,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"cdu_csu",36,0.0151486656743473,33,39,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"fdp",5,0.0068782815420795,3.7,6.3,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"gruene",18,0.0121248485430225,15.6,20.4,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"linke_pds",9,0.00903181627244946,7.2,10.8,NA
2011-03-16,1004,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","14.03.","14.03.",2011-03-14,"14.03.2011",2011,"spd",26,0.0138431739906518,23.3,28.7,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"cdu_csu",36.5,0.0113129031651116,34.3,38.7,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"fdp",6.5,0.00579299639985998,5.4,7.6,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"gruene",15,0.00839065505275043,13.4,16.6,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"linke_pds",8,0.00637499255637768,6.8,9.2,NA
2011-03-16,1811,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","16.03.2011","26.02.","13.03.",2011-03-13,"13.03.2011",2011,"spd",29,0.0106627431584028,26.9,31.1,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"cdu_csu",36,0.0095885006946149,34.1,37.9,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"fdp",6,0.00474404738956909,5.1,6.9,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"gruene",15,0.00713287410912768,13.6,16.4,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"linke_pds",10,0.00599281293413432,8.8,11.2,NA
2011-03-16,2506,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.03.2011","07.03.","11.03.",2011-03-11,"11.03.2011",2011,"spd",26,0.00876217656910954,24.3,27.7,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"cdu_csu",35,0.00778162150313115,33.5,36.5,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"fdp",6,0.00387452934454437,5.2,6.8,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"gruene",15,0.00582551728035463,13.9,16.1,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"linke_pds",10,0.00489441349610496,9,11,NA
2011-03-13,3757,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.03.2011","03.03.","09.03.",2011-03-09,"09.03.2011",2011,"spd",28,0.00732528736465088,26.6,29.4,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"cdu_csu",35,0.0123030052746916,32.6,37.4,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"fdp",6,0.00612576118533855,4.8,7.2,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"gruene",15,0.00921033871914368,13.2,16.8,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"linke_pds",9,0.00738180316481494,7.6,10.4,NA
2011-03-10,1503,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","10.03.2011","08.03.","09.03.",2011-03-09,"09.03.2011",2011,"spd",28,0.0115815256562746,25.7,30.3,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"cdu_csu",36,0.00959808057580807,34.1,37.9,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"fdp",5,0.00435802742519875,4.1,5.9,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"gruene",16,0.00733065512748763,14.6,17.4,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"linke_pds",10,0.00599880035988004,8.8,11.2,NA
2011-03-09,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.03.2011","28.02.","04.03.",2011-03-04,"04.03.2011",2011,"spd",26,0.00877093086899427,24.3,27.7,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"cdu_csu",33,0.00884364838353027,31.3,34.7,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"fdp",7,0.00479874408755333,6.1,7.9,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"gruene",15,0.00671571392953153,13.7,16.3,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"linke_pds",9,0.00538243813291773,7.9,10.1,NA
2011-03-06,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","06.03.2011","24.02.","02.03.",2011-03-02,"02.03.2011",2011,"spd",29,0.00853424819703793,27.3,30.7,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"cdu_csu",34,0.00946849603155013,32.1,35.9,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"fdp",5,0.00435628595562864,4.1,5.9,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"gruene",16,0.00732772579465239,14.6,17.4,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"linke_pds",10,0.0059964032367634,8.8,11.2,NA
2011-03-02,2503,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","02.03.2011","21.02.","25.02.",2011-02-25,"25.02.2011",2011,"spd",27,0.00887386642865035,25.3,28.7,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"cdu_csu",36,0.0132821887898997,33.4,38.6,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"fdp",5,0.00603080402960431,3.8,6.2,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"gruene",15,0.00988060423098568,13.1,16.9,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"linke_pds",9,0.00791900035456624,7.4,10.6,NA
2011-02-25,1306,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","25.02.2011","22.02.","24.02.",2011-02-24,"24.02.2011",2011,"spd",29,0.0125561525890989,26.5,31.5,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"cdu_csu",35,0.00664511916338994,33.7,36.3,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"fdp",6,0.00330865606688639,5.4,6.6,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"gruene",16,0.00510753918455249,15,17,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"linke_pds",9,0.00398707149803396,8.2,9.8,NA
2011-02-27,5152,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","27.02.2011","17.02.","23.02.",2011-02-23,"23.02.2011",2011,"spd",28,0.00625543242171224,26.8,29.2,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"cdu_csu",35,0.0109424330980483,32.9,37.1,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"fdp",6,0.0054483218082558,4.9,7.1,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"gruene",17,0.00861760743447605,15.3,18.7,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"linke_pds",8,0.00622389284172399,6.8,9.2,NA
2011-02-24,1900,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","24.02.2011","21.02.","23.02.",2011-02-23,"23.02.2011",2011,"spd",27,0.0101851284776022,25,29,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"cdu_csu",36,0.00959808057580807,34.1,37.9,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"fdp",5,0.00435802742519875,4.1,5.9,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"gruene",18,0.00768221279597376,16.5,19.5,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"linke_pds",10,0.00599880035988004,8.8,11.2,NA
2011-02-23,2501,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","23.02.2011","14.02.","18.02.",2011-02-18,"18.02.2011",2011,"spd",23,0.00841496733979806,21.4,24.6,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"cdu_csu",36,0.0113042921773376,33.8,38.2,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"fdp",6.5,0.00580583408075591,5.4,7.6,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"gruene",16.5,0.00874152786898223,14.8,18.2,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"linke_pds",7.5,0.00620302647403701,6.3,8.7,NA
2011-02-23,1803,"Allensbach","http://www.wahlrecht.de/umfragen/allensbach/2013.htm","23.02.2011","04.02.","17.02.",2011-02-17,"17.02.2011",2011,"spd",28.5,0.0106310849268609,26.4,30.6,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"cdu_csu",34,NA,NA,NA,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"fdp",5,NA,NA,NA,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"gruene",19,NA,NA,NA,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"linke_pds",10,NA,NA,NA,NA
2011-02-18,NA,"GMS","http://www.wahlrecht.de/umfragen/gms.htm","18.02.2011","14.02.","17.02.",2011-02-17,"17.02.2011",2011,"spd",26,NA,NA,NA,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"cdu_csu",35,0.00834735930403676,33.4,36.6,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"fdp",6,0.00415621455758703,5.2,6.8,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"gruene",19,0.00686558766804161,17.7,20.3,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"linke_pds",9,0.00500841558242206,8,10,NA
2011-02-20,3265,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","20.02.2011","10.02.","16.02.",2011-02-16,"16.02.2011",2011,"spd",25,0.00757807751382321,23.5,26.5,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"cdu_csu",37,0.0152676127799994,34,40,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"fdp",5,0.00689202437604511,3.6,6.4,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"gruene",18,0.01214907403879,15.6,20.4,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"linke_pds",8,0.00857904423581089,6.3,9.7,NA
2011-02-18,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","18.02.2011","15.02.","16.02.",2011-02-16,"16.02.2011",2011,"spd",25,0.0136930639376292,22.3,27.7,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"cdu_csu",36,0.00959232920372918,34.1,37.9,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"fdp",5,0.00435541600335724,4.1,5.9,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"gruene",19,0.00783974880604302,17.5,20.5,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"linke_pds",11,0.00625279490223827,9.8,12.2,NA
2011-02-16,2504,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","16.02.2011","07.02.","11.02.",2011-02-11,"11.02.2011",2011,"spd",22,0.00827830607296563,20.4,23.6,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"cdu_csu",36,0.0135385950558364,33.3,38.7,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"fdp",5,0.00614722580061567,3.8,6.2,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"gruene",17,0.0105948757521577,14.9,19.1,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"linke_pds",9,0.00807187284742001,7.4,10.6,NA
2011-02-11,1257,"FG Wahlen","http://www.wahlrecht.de/umfragen/politbarometer/politbarometer-2013.htm","11.02.2011","08.02.","10.02.",2011-02-10,"10.02.2011",2011,"spd",27,0.0125220569120203,24.5,29.5,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"cdu_csu",35,0.0150831031289984,32,38,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"fdp",5,0.00689202437604511,3.6,6.4,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"gruene",19,0.0124056438768812,16.6,21.4,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"linke_pds",9,0.00904986187739901,7.2,10.8,NA
2011-02-14,1000,"Infratest Dimap","http://www.wahlrecht.de/umfragen/dimap/2013.htm","14.02.2011","10.02.","10.02.",2011-02-10,"10.02.2011",2011,"spd",26,0.0138708327075198,23.3,28.7,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"cdu_csu",34,0.00890940132144774,32.3,35.7,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"fdp",6,0.00446659574374335,5.1,6.9,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"gruene",19,0.00737830163276632,17.6,20.4,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"linke_pds",10,0.00564232827933149,8.9,11.1,NA
2011-02-13,2827,"Emnid","http://www.wahlrecht.de/umfragen/emnid/2013.htm","13.02.2011","03.02.","09.02.",2011-02-09,"09.02.2011",2011,"spd",25,0.00814399937732069,23.4,26.6,NA
2011-02-09,2507,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.02.2011","31.01.","04.02.",2011-02-04,"04.02.2011",2011,"afd",NA,NA,NA,NA,NA
2011-02-09,2507,"Forsa","http://www.wahlrecht.de/umfragen/forsa/2013.htm","09.02.2011","31.01.","04.02.",2011-02-04,"04.02.2011",2011,"cdu_csu",36,0.00958658815830494,34.1,37.9,NA
